brand,name,latitude,longitude,address,place_id,rating,user_ratings_total,geometry,index_right,population,city
Starbucks,Starbucks,25.79297,-80.2748874,"4250 NW 20th St, Miami",ChIJ6yPWRr232YgRBRN82wK6RZc,2.5,212.0,POINT (-80.2748874 25.79297),8,,miami
Starbucks,Starbucks,25.78663,-80.3652,"1455 NW 107th Ave, Miami",ChIJbZhGrjS52YgRzTmwl1hti5s,4.0,204.0,POINT (-80.3652 25.78663),8,,miami
Starbucks,Starbucks,25.7815559,-80.2881378,"5660 Waterford District Dr, Miami",ChIJXU3BDFe52YgRpyPpkeE5rZE,4.2,304.0,POINT (-80.2881378 25.7815559),8,,miami
Starbucks,Starbucks,25.8623109,-80.1936116,"9488 NE 2nd Ave, Miami Shores",ChIJ43z9-IWx2YgR3DxJ5vwq7RE,4.2,885.0,POINT (-80.1936116 25.8623109),8,,miami
Starbucks,Starbucks,25.765046,-80.193039,"901 S Miami Ave Mary, Miami",ChIJMWjth4O22YgRi9n_OwjMMvo,4.0,732.0,POINT (-80.193039 25.765046),8,,miami
Starbucks,Starbucks,25.79074,-80.13641000000001,"826 Lincoln Rd Mall, Miami Beach",ChIJMW1ezoW02YgR8F44ztnbQcU,4.1,1118.0,POINT (-80.13641000000001 25.79074),8,,miami
Starbucks,Starbucks,25.7868235,-80.12938880000002,"1455 Ocean Dr, Miami Beach",ChIJF3ajHfK02YgR1TE3l88lWHA,4.1,1403.0,POINT (-80.12938880000002 25.7868235),8,,miami
Starbucks,Starbucks,25.7862739,-80.3372747,"1380 NW 87th Ave, Doral",ChIJZ3q2u5S52YgRs2SC51ywVPU,4.0,597.0,POINT (-80.3372747 25.7862739),8,,miami
Starbucks,Starbucks,25.928568,-80.1966399,"199 NE 167th St, Miami",ChIJ7bcfmHGu2YgRUZrziDVE5A0,4.1,715.0,POINT (-80.1966399 25.928568),8,,miami
Starbucks,Starbucks,25.7909017,-80.1344044,"601 Lincoln Rd, Miami Beach",ChIJFyPiztK12YgRU_Uh5tOS1h0,4.1,775.0,POINT (-80.1344044 25.7909017),8,,miami
Starbucks,Starbucks,25.8670202,-80.2933379,"583 West 49th Street Palm Springs Mile, Hialeah",ChIJT0oXeI662YgRAxbR_prhl5c,4.4,1224.0,POINT (-80.2933379 25.8670202),8,,miami
Starbucks,Starbucks,25.7324748,-80.3820434,"11585 SW 40th St, Miami",ChIJm5L7ZFu_2YgRbGMtXPgfRcY,4.3,710.0,POINT (-80.3820434 25.7324748),8,,miami
Starbucks,Starbucks,25.8587403,-80.1844878,"9050 Biscayne Blvd, Miami Shores",ChIJjTLtlxez2YgReST5MdnjRus,3.9,95.0,POINT (-80.1844878 25.8587403),8,,miami
Starbucks,Starbucks,25.7770592,-80.1884972,"248 Biscayne Blvd, Miami",ChIJ-Yws3Z-22YgRKZB-6QS9Q-E,4.2,715.0,POINT (-80.1884972 25.7770592),8,,miami
Starbucks,Starbucks,25.7731168,-80.2640186,"180 NW 42nd Ave, Miami",ChIJS9N9IXC32YgRjiakf3OcXJQ,4.3,835.0,POINT (-80.2640186 25.7731168),8,,miami
Starbucks,Starbucks,25.8122124,-80.3823944,"11429 NW 41st St, Doral",ChIJ_-RutKa-2YgRPuP4XHjVzsg,4.2,706.0,POINT (-80.3823944 25.8122124),8,,miami
Starbucks,Starbucks,25.8051455,-80.1251357,"2912 Collins Ave, Miami Beach",ChIJGX-rtGaz2YgRGnG3_gmKRds,4.3,1015.0,POINT (-80.1251357 25.8051455),8,,miami
Starbucks,Starbucks,25.8051581,-80.1891899,"2937 Biscayne Blvd, Miami",ChIJGZnGFVWx2YgRZjrexXH66Rg,4.2,1376.0,POINT (-80.1891899 25.8051581),8,,miami
Starbucks,Starbucks,25.791296,-80.368461,"10690 NW 19th St, Doral",ChIJCyB5sZ-52YgRpFW9XAbeg8I,4.3,713.0,POINT (-80.368461 25.791296),8,,miami
Starbucks,Starbucks,25.834716,-80.1843462,"6320 Biscayne Blvd, Miami",ChIJGZYofdez2YgRbOYeLDyrRh8,4.1,935.0,POINT (-80.1843462 25.834716),8,,miami
Starbucks,Starbucks,25.9002768,-80.15988759999999,"13503 Biscayne Blvd, North Miami Beach",ChIJNeqD5Iut2YgRxn2FuFpJpRY,4.1,739.0,POINT (-80.15988759999999 25.9002768),8,,miami
Starbucks,Starbucks,25.7466521,-80.33537439999999,"2501 SW 87th Ave, Miami",ChIJ3et_Vuy42YgReFxrq8DQ-hQ,4.3,1082.0,POINT (-80.33537439999999 25.7466521),8,,miami
Starbucks,Starbucks,25.7966527,-80.32481279999999,"7840 NW 25th St, Doral",ChIJ9X2ukna52YgRy3kf68E0yBM,4.3,1051.0,POINT (-80.32481279999999 25.7966527),8,,miami
Starbucks,Starbucks,25.787154,-80.380668,"11401 NW 12th St, Miami",ChIJv1RrLMS-2YgRsUV6wlHTz4Y,4.3,2244.0,POINT (-80.380668 25.787154),8,,miami
Starbucks,Starbucks,25.7505593,-80.2379483,"2645 SW 22nd St, Miami",ChIJO11Rd6632YgRWE00ojpL7Bw,4.4,1160.0,POINT (-80.2379483 25.7505593),8,,miami
Starbucks,Starbucks,25.8219113,-80.2812962,"52 Curtiss Pkwy, Miami Springs",ChIJX2zqpgi62YgRSzZMEUBdClw,4.4,933.0,POINT (-80.2812962 25.8219113),8,,miami
Starbucks,Starbucks,25.8138464,-80.13417439999999,"827 W 41st St, Miami Beach",ChIJ25-3UHCz2YgRZ7P-_s9UcCw,4.2,655.0,POINT (-80.13417439999999 25.8138464),8,,miami
Starbucks,Starbucks,25.8864473,-80.123796,"9560 Harding Ave, Surfside",ChIJO6QWL5my2YgRoc0p-UD80MA,4.2,795.0,POINT (-80.123796 25.8864473),8,,miami
Starbucks,Starbucks,25.7616894,-80.3331694,"8442 SW 8th St, Miami",ChIJi8JCT-O42YgRrkyR4i26RYc,4.4,571.0,POINT (-80.3331694 25.7616894),8,,miami
Starbucks,Starbucks,25.7329942,-80.30397049999999,"6702 Bird Rd, Miami",ChIJXwSQL2y42YgRzLTVGtMisGc,4.1,484.0,POINT (-80.30397049999999 25.7329942),8,,miami
Starbucks,Starbucks,25.7657718,-80.2228257,"1701 SW 8th St, Miami",ChIJx3HZYmO32YgR5Wg3FZN1jdE,4.0,320.0,POINT (-80.2228257 25.7657718),8,,miami
Starbucks,Starbucks,25.7020884,-80.33360499999999,"Sunset Park Plaza, 8660 SW 72nd St, Miami",ChIJ764SCm7H2YgRHm1RniMIRKY,4.5,473.0,POINT (-80.33360499999999 25.7020884),8,,miami
Starbucks,Starbucks,25.9270956,-80.14089349999999,"2981 NE 163rd St, North Miami Beach",ChIJS_qhnfGt2YgRSiLMPyCJ7zg,4.4,204.0,POINT (-80.14089349999999 25.9270956),8,,miami
Starbucks,Starbucks,25.762752,-80.192287,"1080 Brickell Ave, Miami",ChIJpaj3XYG22YgRA-BZsF_LXk8,3.7,445.0,POINT (-80.192287 25.762752),8,,miami
Starbucks,Starbucks,25.6949912,-80.3002893,"6603 S Dixie Hwy, Miami",ChIJ-2pXg-vH2YgRJ4mDZLBcWuY,3.8,291.0,POINT (-80.3002893 25.6949912),8,,miami
Starbucks,Starbucks,25.8088356,-80.3153207,"7230 NW 36th St, Miami",ChIJ8-TG1oa52YgRtezKCYKTHDA,4.2,548.0,POINT (-80.3153207 25.8088356),8,,miami
Starbucks,Starbucks,25.7919156,-80.2107426,"901 NW 17th St, Miami",ChIJKbVwOO232YgROj4rbiQcCrI,3.9,303.0,POINT (-80.2107426 25.7919156),8,,miami
Starbucks,Starbucks,25.8085172,-80.1925366,"3403 NE 1st Ave, Miami",ChIJ_xg7QNux2YgRefrBcCTZXis,2.8,545.0,POINT (-80.1925366 25.8085172),8,,miami
Starbucks,Starbucks,25.6879787,-80.3198934,"7708 N Kendall Dr, Kendall",ChIJz2INa6fH2YgRsr2-thP3TEU,4.4,398.0,POINT (-80.3198934 25.6879787),8,,miami
Starbucks,Starbucks,25.7772396,-80.1956514,"350 NW 1st St Suite 100, Miami",ChIJXRCteOS32YgRVs5m2u3Y56Y,3.6,270.0,POINT (-80.1956514 25.7772396),8,,miami
Starbucks,Starbucks,25.7733484,-80.189154,"110 SE 3rd Ave, Miami",ChIJ58giwp222YgRTEf1T4jVCCY,4.1,861.0,POINT (-80.189154 25.7733484),8,,miami
Starbucks,Starbucks,25.770629,-80.13264099999999,"161 Ocean Dr, Miami Beach",ChIJF3ajHfK02YgRwodslG4nsT4,3.8,685.0,POINT (-80.13264099999999 25.770629),8,,miami
McDonald's,McDonald's,25.927843,-80.195911,"200 NE 167th St, North Miami Beach",ChIJ776a79qt2YgRgl-5t4ig-80,3.6,2362.0,POINT (-80.195911 25.927843),8,,miami
McDonald's,McDonald's,25.8498499,-80.1851329,"8116 Biscayne Blvd, Miami",ChIJV_z7KdWz2YgRC_spCY2oX6c,3.4,2687.0,POINT (-80.1851329 25.8498499),8,,miami
McDonald's,McDonald's,25.8528902,-80.31968770000002,"3350 W 18th Ave, Hialeah",ChIJx45TZlO62YgR5H3zGPNwpHE,3.9,2407.0,POINT (-80.31968770000002 25.8528902),8,,miami
McDonald's,McDonald's,25.8597763,-80.2101637,"9250 NW 7th Ave, Miami",ChIJrzwonZix2YgRsoetsRTZ8jw,3.7,2205.0,POINT (-80.2101637 25.8597763),8,,miami
McDonald's,McDonald's,25.7020496,-80.3494522,"9681 SW 72nd St, Miami",ChIJWwiSsUbH2YgRztkPR-C7-eU,4.1,1555.0,POINT (-80.3494522 25.7020496),8,,miami
McDonald's,McDonald's,25.8595121,-80.31434569999999,"4185 W 16th Ave, Hialeah",ChIJyZN5mPi62YgRuxRdVCpHnkc,4.0,1405.0,POINT (-80.31434569999999 25.8595121),8,,miami
McDonald's,McDonald's,25.76486,-80.24120700000002,"2940 SW 8th St, Miami",ChIJnfxSaQa32YgRpdPk7ViG8L8,4.1,2467.0,POINT (-80.24120700000002 25.76486),8,,miami
McDonald's,McDonald's,25.847704,-80.288589,"330 W 29th St, Hialeah",ChIJRecLJmW62YgR_EonStVxVVs,3.9,1760.0,POINT (-80.288589 25.847704),8,,miami
McDonald's,McDonald's,25.9126471,-80.2122286,"15096 NW 7th Ave, Miami",ChIJ575JGT2u2YgRxVw85V4I3W4,3.7,1540.0,POINT (-80.2122286 25.9126471),8,,miami
McDonald's,McDonald's,25.7486317,-80.3361674,"2300 SW 87th Ave, Miami",ChIJV_8DJey42YgR7BAHYfvkKI4,3.9,1280.0,POINT (-80.3361674 25.7486317),8,,miami
McDonald's,McDonald's,25.7447306,-80.39164939999999,"12185 SW 26th St, Miami",ChIJ_UnIGmu_2YgRFafbwxqzGiQ,3.9,1617.0,POINT (-80.39164939999999 25.7447306),8,,miami
McDonald's,McDonald's,25.8475913,-80.2423189,"8050 NW 27th Ave, Miami",ChIJiZPcF_qw2YgRR3E4HR26gdc,3.7,1584.0,POINT (-80.2423189 25.8475913),8,,miami
McDonald's,McDonald's,25.809014,-80.232281,"2200 NW 36th St, Miami",ChIJl1ghfdWw2YgRZRj7Gu-7x-Q,3.8,3676.0,POINT (-80.232281 25.809014),8,,miami
McDonald's,McDonald's,25.88735,-80.2910462,"7155 W 4th Ave, Hialeah",ChIJC4zXhLu62YgRB8cryXycF4o,3.5,2140.0,POINT (-80.2910462 25.88735),8,,miami
McDonald's,McDonald's,25.7605009,-80.39048330000001,"11990 SW 8th St, Miami",ChIJH-seRhi_2YgRQzD0F_1OX0U,3.7,1484.0,POINT (-80.39048330000001 25.7605009),8,,miami
McDonald's,McDonald's,25.7792678,-80.2565391,"3747 NW 7th St, Miami",ChIJI3RcYmu32YgRzUHwyuYTYvM,3.5,2372.0,POINT (-80.2565391 25.7792678),8,,miami
McDonald's,McDonald's,25.8957338,-80.16223269999999,"13000 Biscayne Blvd, North Miami",ChIJoRL7foqt2YgRiCTqunxSUVU,3.5,1921.0,POINT (-80.16223269999999 25.8957338),8,,miami
McDonald's,McDonald's,25.7012642,-80.29269870000002,"6150 S Dixie Hwy, Miami",ChIJ4Vx-kO7H2YgRtcHoAK6oX_k,3.4,2471.0,POINT (-80.29269870000002 25.7012642),8,,miami
McDonald's,McDonald's,25.766572,-80.198908,"299 SW 8th St, Miami",ChIJM91tgo-22YgRcx6QPUaoF3M,3.4,2260.0,POINT (-80.198908 25.766572),8,,miami
McDonald's,McDonald's,25.7891277,-80.14098419999999,"1601 Alton Rd, Miami Beach",ChIJCap52oe02YgRATM-0toV3hk,3.5,2325.0,POINT (-80.14098419999999 25.7891277),8,,miami
McDonald's,McDonald's,25.749746,-80.248105,"3280 Coral Wy, Miami",ChIJ05znuqS32YgRvABsu7vkd0Y,3.7,1823.0,POINT (-80.248105 25.749746),8,,miami
McDonald's,McDonald's,25.8833866,-80.2099975,"11899 NW 7th Ave, North Miami",ChIJVWpRd8Kx2YgRWc1d9RYMxOc,3.8,1793.0,POINT (-80.2099975 25.8833866),8,,miami
McDonald's,McDonald's,25.926626,-80.155554,"2201 NE 163rd St, North Miami Beach",ChIJ4zBmEbut2YgRk8iX37eNOAk,3.3,2237.0,POINT (-80.155554 25.926626),8,,miami
McDonald's,McDonald's,25.7655713,-80.2187374,"1400 SW 8th St, Miami",ChIJgXTo2_C22YgR4BOpVkpljB0,3.8,2588.0,POINT (-80.2187374 25.7655713),8,,miami
McDonald's,McDonald's,25.7733587,-80.2118227,"1016 W Flagler St, Miami",ChIJI00d5uy22YgRfaZ_8_8aG44,3.4,2997.0,POINT (-80.2118227 25.7733587),8,,miami
McDonald's,McDonald's,25.8899057,-80.1860894,"610 NE 125th St, Miami",ChIJL3s_FgKy2YgRWNkXeo6nbek,3.6,2155.0,POINT (-80.1860894 25.8899057),8,,miami
McDonald's,McDonald's,25.7682042,-80.36667729999999,"10530 W Flagler St, Miami",ChIJVUFjptC42YgRQIPBk9f9s9I,3.5,2882.0,POINT (-80.36667729999999 25.7682042),8,,miami
McDonald's,McDonald's,25.822612,-80.2719707,"460 Hialeah Dr, Hialeah",ChIJX_Nfbaaw2YgR-veGxOA5BNo,3.8,2076.0,POINT (-80.2719707 25.822612),8,,miami
McDonald's,McDonald's,25.7325958,-80.3781041,"11301 SW 40th St, Miami",ChIJgcKqy_vA2YgRd75FF-fDLHw,4.0,1176.0,POINT (-80.3781041 25.7325958),8,,miami
McDonald's,McDonald's,25.7631363,-80.31303779999999,"7281 SW 8th St, Miami",ChIJ8WrjAlO42YgRqx7UoG7StFg,3.7,1633.0,POINT (-80.31303779999999 25.7631363),8,,miami
McDonald's,McDonald's,25.7903933,-80.1321133,"1650 Washington Ave, Miami Beach",ChIJsS_XLYW02YgRkhyWFWLh_mU,3.2,5847.0,POINT (-80.1321133 25.7903933),8,,miami
McDonald's,McDonald's,25.7612065,-80.3549554,"9850 SW 8th St, Miami",ChIJVUFjptC42YgR2FH1aHM2izs,3.9,1503.0,POINT (-80.3549554 25.7612065),8,,miami
McDonald's,McDonald's,25.7159576,-80.27466,"1148 S Dixie Hwy, Coral Gables",ChIJg1zb2f-32YgRFgr5vLe6j80,3.5,1409.0,POINT (-80.27466 25.7159576),8,,miami
McDonald's,McDonald's,25.867058,-80.3051931,"1101 W 49th St, Hialeah",ChIJM0KwfvG62YgRAyTk2OSJEHc,3.5,1587.0,POINT (-80.3051931 25.867058),8,,miami
McDonald's,McDonald's,25.7330428,-80.3032693,"6700 Bird Rd, Miami",ChIJY4TMRmy42YgRWT6-EHeRu-g,3.5,1273.0,POINT (-80.3032693 25.7330428),8,,miami
McDonald's,McDonald's,25.7365897,-80.2462153,"3200 S Dixie Hwy, Miami",ChIJO37Rece32YgRrWhj_E5rP0Y,3.4,2992.0,POINT (-80.2462153 25.7365897),8,,miami
Walmart,Walmart Supercenter,25.9278374,-80.17115299999999,"1425 NE 163rd St, North Miami Beach",ChIJcYRudMSt2YgR75CMAK-iqls,4.1,12118.0,POINT (-80.17115299999999 25.9278374),8,,miami
Walmart,Walmart Supercenter,25.8438018,-80.25081829999999,"3200 NW 79th St, Miami",ChIJD_MWcPKw2YgRo6G02LaYJMk,4.1,19920.0,POINT (-80.25081829999999 25.8438018),8,,miami
Walmart,Walmart Supercenter,25.7463646,-80.33262169999999,"8400 Coral Wy, Miami",ChIJeYaTc-642YgRb9b1gKjBr3M,4.3,9184.0,POINT (-80.33262169999999 25.7463646),8,,miami
Walmart,Walmart Supercenter,25.7702666,-80.34341669999999,"9191 W Flagler St, Miami",ChIJVaqjfx-52YgRag_EJZmP9Mc,4.3,10547.0,POINT (-80.34341669999999 25.7702666),8,,miami
Walmart,Walmart Supercenter,25.7869392,-80.3354105,"8651 NW 13th Terrace, Doral",ChIJ7-zIrhO52YgRlgVriA-g83g,4.4,23548.0,POINT (-80.3354105 25.7869392),8,,miami
Walmart,Walmart Supercenter,25.8583955,-80.3256627,"9300 NW 77th Ave, Hialeah",ChIJh2H9a6q72YgR9P7FbOLMkN8,4.3,14408.0,POINT (-80.3256627 25.8583955),8,,miami
Walmart,Walmart Neighborhood Market,25.7642822,-80.3086014,"6991 SW 8th St, Miami",ChIJ4_6PRU242YgRHO9EoxUgSH0,4.2,3652.0,POINT (-80.3086014 25.7642822),8,,miami
Walmart,Walmart Neighborhood Market,25.8659888,-80.2915366,"400 W 49th St, Hialeah",ChIJtSJ49o662YgRR1dkVe5MVUE,4.2,2664.0,POINT (-80.2915366 25.8659888),8,,miami
Walmart,Walmart Grocery Pickup,25.7866192,-80.334328,"8651 NW 13th Terrace, Doral",ChIJITsrSZS52YgR6EJZcSPV1PU,4.1,93.0,POINT (-80.334328 25.7866192),8,,miami
Walmart,Walmart Garden Center,25.8581485,-80.32507319999999,"9300 NW 77th Ave, Hialeah",ChIJCXqqa6q72YgRNPaU72G9KLE,4.6,64.0,POINT (-80.32507319999999 25.8581485),8,,miami
Walmart,Walmart Pharmacy,25.8431635,-80.2514956,"3200 NW 79th St, Miami",ChIJsxl_fPKw2YgR_fWO9czcOY0,3.7,129.0,POINT (-80.2514956 25.8431635),8,,miami
Walmart,Walmart Garden Center,25.8431635,-80.2514956,"3200 NW 79th St, Miami",ChIJIS3QffKw2YgR2tuDrlT64zI,4.1,53.0,POINT (-80.2514956 25.8431635),8,,miami
Walmart,Walmart Photo Center,25.8435064,-80.2516203,"3200 NW 79th St, Miami",ChIJU7fwSvKw2YgRYgyUlxu1no0,3.9,81.0,POINT (-80.2516203 25.8435064),8,,miami
Walmart,Walmart Auto Care Centers,25.8583955,-80.3256627,"9300 NW 77th Ave, Hialeah",ChIJvYGzFKq72YgRq3cTC9pkNiI,3.3,453.0,POINT (-80.3256627 25.8583955),8,,miami
Target,Target,25.8534678,-80.31765469999999,"1750 W 37th St, Hialeah",ChIJb5IDcVS62YgRmkLKyPlFXVw,4.3,1028.0,POINT (-80.31765469999999 25.8534678),8,,miami
Target,Target,25.7717447,-80.360123,"10101 W Flagler St, Miami",ChIJN8G4HCi_2YgRoJ3Jw-LTnSI,4.5,1596.0,POINT (-80.360123 25.7717447),8,,miami
Target,Target,25.7360352,-80.32065899999999,"7795 SW 40th St, Miami",ChIJpy_B-WK42YgREONWw75dFto,4.5,741.0,POINT (-80.32065899999999 25.7360352),8,,miami
Target,Target,25.7794711,-80.2585235,"3825 NW 7th St, Miami",ChIJcwqGfxm32YgRkpXzFIikEMg,4.3,191.0,POINT (-80.2585235 25.7794711),8,,miami
Target,Target,25.6724263,-80.32305149999999,"7800 SW 104th St, Miami",ChIJZ3RdIQDH2YgRmYCdpLdf_eY,4.4,910.0,POINT (-80.32305149999999 25.6724263),8,,miami
Target,Target,25.9062096,-80.1563142,"14075 Biscayne Blvd, North Miami Beach",ChIJBVtPH46t2YgRf2JYLWHR_Tg,4.3,1428.0,POINT (-80.1563142 25.9062096),8,,miami
Target,Target,25.7549134,-80.259216,"1906 Ponce de Leon, Coral Gables",ChIJfZSG6O632YgR8agcgClzcxs,4.0,198.0,POINT (-80.259216 25.7549134),8,,miami
Target,Target,25.6934503,-80.3061468,"8350 S Dixie Hwy, Miami",ChIJezHD6b3H2YgRstKX39Etw84,4.3,607.0,POINT (-80.3061468 25.6934503),8,,miami
Target,Target,25.8096625,-80.1943063,"3401 N Miami Ave Suite 100, Miami",ChIJN78-UVGx2YgRfaRJsB_i3CY,4.2,1443.0,POINT (-80.1943063 25.8096625),8,,miami
Target,Target,25.7748625,-80.139233,"1045 5th St Unit 201, Miami Beach",ChIJj-jT0D212YgRqjyEP8GFycw,3.3,231.0,POINT (-80.139233 25.7748625),8,,miami
Target,Target Optical,25.9068764,-80.15641459999999,"14075 Biscayne Blvd, North Miami",ChIJXeeUnLyt2YgR_ssLPvQ5mX8,4.8,234.0,POINT (-80.15641459999999 25.9068764),8,,miami
Target,Target Optical,25.6723092,-80.32318,"7800 SW 104th St, Miami",ChIJq01PcQDH2YgR0FvaqawcCFk,4.8,294.0,POINT (-80.32318 25.6723092),8,,miami
Target,Fountain Square,25.7704286,-80.35960089999999,"10111 W Flagler St, Miami",ChIJO9EU5Sm52YgR4lWh2jXbRfg,4.6,5670.0,POINT (-80.35960089999999 25.7704286),8,,miami
Target,Target Optical,25.7715019,-80.3599555,"10101 W Flagler St, Miami",ChIJiR_DHCi_2YgRd3_KjdStCpU,4.6,223.0,POINT (-80.3599555 25.7715019),8,,miami
Target,Target Optical,25.7799778,-80.25879049999999,"3825 NW 7th St, Miami",ChIJT2seDUW32YgRt9MmzbPWJZI,4.9,63.0,POINT (-80.25879049999999 25.7799778),8,,miami
Starbucks,Starbucks,25.8869459,-80.165229,"12000 Biscayne Blvd, Miami",ChIJv2wb3hKz2YgRLpaVhPcapG0,4.1,386.0,POINT (-80.165229 25.8869459),8,,miami
Starbucks,Starbucks,25.9069567,-80.1566263,"14075 Biscayne Blvd, North Miami Beach",ChIJBVtPH46t2YgRamxfb79vvCQ,4.0,252.0,POINT (-80.1566263 25.9069567),8,,miami
Starbucks,Starbucks,25.7256398,-80.2631435,"475 S Dixie Hwy, Coral Gables",ChIJVVMyceW32YgR2VlpiJe2VsU,4.3,499.0,POINT (-80.2631435 25.7256398),8,,miami
Starbucks,Starbucks,25.727894,-80.2426267,"3400 Main Hwy, Miami",ChIJgX4cdc-32YgRQugJ2YjfwUI,4.2,298.0,POINT (-80.2426267 25.727894),8,,miami
Starbucks,Starbucks,25.735687,-80.321282,"7795 SW 40th St, Miami",ChIJRwUjA6rH2YgR09LOYEvz8HY,4.3,179.0,POINT (-80.321282 25.735687),8,,miami
Starbucks,Starbucks,25.716499,-80.27411049999999,"1122 S Dixie Hwy, Coral Gables",ChIJ7RZyzf-32YgRmcn_9-yow74,4.3,389.0,POINT (-80.27411049999999 25.716499),8,,miami
Starbucks,Starbucks,25.7325586,-80.2328023,"2550 S Bayshore Dr, Coconut Grove",ChIJWxWYN8u32YgRUCKTCFFRdr0,4.2,430.0,POINT (-80.2328023 25.7325586),8,,miami
Starbucks,Starbucks,25.7574975,-80.3769765,"11212 SW 11th St, Miami",ChIJuy3Xqzq_2YgRrZVKovnqok8,3.8,76.0,POINT (-80.3769765 25.7574975),8,,miami
Starbucks,Starbucks,25.8130702,-80.353876,"9709-101 NW 41st St, Doral",ChIJ4xCzBlm52YgRGPPQmSPeKSA,4.3,749.0,POINT (-80.353876 25.8130702),8,,miami
McDonald's,McDonald's,25.8327144,-80.2066765,"599 NW 62nd St, Miami",ChIJT2xT3Gux2YgRLH3ZJRU8fiQ,3.8,3075.0,POINT (-80.2066765 25.8327144),8,,miami
McDonald's,McDonald's,25.8618064,-80.2751045,"4300 E 4th Ave, Hialeah",ChIJfckNNH-w2YgRGPw4RX7Bn-s,3.7,1721.0,POINT (-80.2751045 25.8618064),8,,miami
Starbucks,Starbucks,29.4208683,-98.7756986,"14212 Potranco Rd, San Antonio",ChIJ6Ymn2ZpBXIYRa4HzJtSTkBk,3.9,178.0,POINT (-98.7756986 29.4208683),13,1434625.0,san antonio
Starbucks,Starbucks,29.441627,-98.6662119,"9226 Potranco Rd, San Antonio",ChIJzXRciDNDXIYRL4-H0-krj0g,4.0,1214.0,POINT (-98.6662119 29.441627),13,1434625.0,san antonio
Starbucks,Starbucks,29.437121,-98.490631,"411 E Quincy St, San Antonio",ChIJo9RrCVpfXIYRZC0xBW49gRM,4.2,1510.0,POINT (-98.490631 29.437121),13,1434625.0,san antonio
Starbucks,Starbucks,29.424353,-98.48659,"849 E Commerce St, San Antonio",ChIJLcmClKpYXIYRqG79wqTFiwA,4.0,969.0,POINT (-98.48659 29.424353),13,1434625.0,san antonio
Starbucks,Starbucks,29.440853,-98.4993758,"801 San Pedro Ave, San Antonio",ChIJpcjoFERfXIYRon1mlnP20vw,4.2,862.0,POINT (-98.4993758 29.440853),13,1434625.0,san antonio
Starbucks,Starbucks,29.4363877,-98.649651,"Westover Marketplace, 8227 Texas 151 Access Rd, San Antonio",ChIJpbW3jbdcXIYRplOpDPE9hp8,4.0,1069.0,POINT (-98.649651 29.4363877),13,1434625.0,san antonio
Starbucks,Starbucks,29.3559445,-98.5430185,"2810 SW Military Dr, San Antonio",ChIJuWPPHrlZXIYRok27R_snHZY,4.3,675.0,POINT (-98.5430185 29.3559445),13,1434625.0,san antonio
Starbucks,Starbucks,29.4368591,-98.7100161,"438 E Charles William Anderson Loop, San Antonio",ChIJfzAILaJDXIYRd8U_AbdLYCA,4.0,1464.0,POINT (-98.7100161 29.4368591),13,1434625.0,san antonio
Starbucks,Starbucks,29.3571218,-98.5245795,"1935 SW Military Dr, San Antonio",ChIJBeb3sktYXIYRQ6ywA0EKOMg,4.3,2134.0,POINT (-98.5245795 29.3571218),13,1434625.0,san antonio
Starbucks,Starbucks,29.4263533,-98.49123240000002,"200 E Houston St, San Antonio",ChIJLcmClKpYXIYRYb94YLjCsIc,4.1,974.0,POINT (-98.49123240000002 29.4263533),13,1434625.0,san antonio
Starbucks,Starbucks,29.38161209999999,-98.6257129,"1451 Stewart St, San Antonio",ChIJJy1wZwVbXIYRc5TEoIGLOZI,4.0,339.0,POINT (-98.6257129 29.38161209999999),13,1434625.0,san antonio
Starbucks,Starbucks,29.3828114,-98.6136173,"Reese St, Lackland Air Force Base",ChIJ7aYMf6hbXIYR00jFHBNRRec,3.8,286.0,POINT (-98.6136173 29.3828114),13,1434625.0,san antonio
Starbucks,Starbucks,29.3537058,-98.5337237,"7506 S Zarzamora St, San Antonio",ChIJnX-QlatZXIYRJOvk-zRoAFA,4.1,64.0,POINT (-98.5337237 29.3537058),13,1434625.0,san antonio
Starbucks,Starbucks,29.436816,-98.7099874,"438 W Loop 1604 N, San Antonio",ChIJVVVhLKJDXIYRAiaxLRACEnk,3.7,60.0,POINT (-98.7099874 29.436816),13,1434625.0,san antonio
Starbucks,Starbucks,29.3407596,-98.5553814,"8530 Interstate 35 Access Rd, San Antonio",ChIJBZ4VIAhZXIYR_kRSnnJILIQ,3.5,80.0,POINT (-98.5553814 29.3407596),13,1434625.0,san antonio
Starbucks,Dunkin',29.4413253,-98.6665681,"9230 Potranco Rd, San Antonio",ChIJGQ77FDdDXIYR1s9SiCRLUbA,3.7,1080.0,POINT (-98.6665681 29.4413253),13,1434625.0,san antonio
Starbucks,La Vida Coffee,29.4268519,-98.4884381,"106 Jefferson, San Antonio",ChIJY2VXGDtfXIYRmt85I1HZth8,4.5,90.0,POINT (-98.4884381 29.4268519),13,1434625.0,san antonio
McDonald's,McDonald's,29.4352505,-98.7092812,"San Antonio Potranco 1604, San Antonio",ChIJbZ-yP6JDXIYRhpLiffxUWsA,3.5,2276.0,POINT (-98.7092812 29.4352505),13,1434625.0,san antonio
McDonald's,McDonald's,29.4498188,-98.5698643,"3515 Culebra Rd, San Antonio",ChIJOQ13zp1eXIYRIwiVQoX_qlU,3.5,2150.0,POINT (-98.5698643 29.4498188),13,1434625.0,san antonio
